G_AZC_RS00620	5.939681606	6.198428799
G_AZC_RS00625	4.313611414	4.317547144
G_AZC_RS00630	5.440371031	5.427222541
G_AZC_RS00635	3.002293861	3.52148577
G_AZC_RS00640	1.757577387	1.539151296
G_AZC_RS00645	0.373029897	0.373289994
G_AZC_RS00650	0.041756605	0.066086085
G_AZC_RS00655	0.975063891	0.877309792
G_AZC_RS00660	0.631398049	0.730058752
G_AZC_RS00665	1.935395809	1.860737818
G_AZC_RS00670	0.28095733	0.305362736
G_AZC_RS00675	0.042015976	0.039628279
G_AZC_RS00680	1.920159462	1.867074587
G_AZC_RS00685	0.972812029	0.887982243
G_AZC_RS00690	3.858811149	3.669340261
G_AZC_RS00695	2.700867089	2.386173823
G_AZC_RS00700	4.81457423	3.973222636
G_AZC_RS00710	1.435915704	1.40104839
G_AZC_RS00720	0.05255147	0.103375304
G_AZC_RS00725	0.224265853	0.254248724
G_AZC_RS00730	1.815623463	1.685478139
G_AZC_RS00735	1.23812361	1.183566543
G_AZC_RS00740	0.069253012	0.059554881
G_AZC_RS00750	2.959479444	2.716175774
G_AZC_RS00755	1.779360662	1.678943228
G_AZC_RS00760	0.788098187	0.747339253
G_AZC_RS00765	0.18011512	0.166183369
G_AZC_RS00770	0.520107973	0.533601504
G_AZC_RS00775	0.497278843	0.457878423
G_AZC_RS00780	0.579066527	0.557834014
G_AZC_RS00785	0.090479749	0.082032102
G_AZC_RS00790	1.787556429	1.803110204
G_AZC_RS00800	0.486133114	0.531746044
G_AZC_RS00805	2.125388939	2.289717238
G_AZC_RS00810	0.247224282	0.264814907
G_AZC_RS00815	0.042775468	0.047084502
G_AZC_RS00820	0.623430065	0.51769837
G_AZC_RS00825	0.290964069	0.324589325
G_AZC_RS00830	3.450876152	3.312406604
G_AZC_RS00835	4.589241564	4.697826865
G_AZC_RS00840	5.442317713	5.885313973
G_AZC_RS00845	4.571796308	4.714831388
G_AZC_RS00850	0.384506186	0.455541405
G_AZC_RS00855	2.718577497	2.284431611
G_AZC_RS00860	0.290615585	0.429574733
G_AZC_RS00865	1.003290857	1.24587081
G_AZC_RS00870	2.474726148	2.931722893
G_AZC_RS00875	3.985595001	3.689179428
G_AZC_RS00880	2.682983559	2.760448732
G_AZC_RS00885	2.845260337	2.798034496
G_AZC_RS00890	0.925012026	0.865075915
G_AZC_RS00895	1.595730914	1.936175119
G_AZC_RS00900	4.505641718	4.302916218
G_AZC_RS00905	0.338707817	0.34394308
G_AZC_RS00910	1.158316051	1.460678472
G_AZC_RS00915	0.917255308	0.982284449
G_AZC_RS00920	2.586130223	2.695498669
G_AZC_RS00925	3.812627951	3.766644561
G_AZC_RS00930	5.303728463	5.329579401
G_AZC_RS00935	5.440355132	5.164300072
G_AZC_RS00940	2.47706729	2.490151296
G_AZC_RS00945	0.063143114	0.065362327
G_AZC_RS00950	0.409521797	0.431781445
G_AZC_RS00955	0.547957751	0.557776667
G_AZC_RS00960	0.248295331	0.24454158
G_AZC_RS00965	4.406066001	4.322474372
G_AZC_RS00970	3.260516899	3.100889881
G_AZC_RS00975	1.475773139	1.47123496
G_AZC_RS00980	1.041746613	1.462711924
G_AZC_RS00985	1.902841188	2.083530592
G_AZC_RS00990	0.324274457	0.328347703
G_AZC_RS00995	5.133215673	4.671150956
G_AZC_RS01000	0.92209365	0.88889082
G_AZC_RS01005	2.485309189	2.482962926
G_AZC_RS01010	5.820762546	4.93699808
G_AZC_RS01015	4.694416715	4.253845006
G_AZC_RS01020	0.506104527	0.818650678
G_AZC_RS01025	3.888286948	4.260713217
G_AZC_RS01030	1.649052208	1.451779776
G_AZC_RS01035	0.734696213	0.866139778
G_AZC_RS01040	1.103096808	1.061163067
G_AZC_RS01045	0.145113531	0.180324684
G_AZC_RS01050	0.412125513	0.400330086
G_AZC_RS01055	2.443567374	2.490929569
G_AZC_RS01060	0.155755721	0.208251981
G_AZC_RS01065	0.298807236	0.349129947
G_AZC_RS01070	0.724087061	0.67394767
G_AZC_RS01075	0.244737716	0.284926134
G_AZC_RS01080	0.170466402	0.196645534
G_AZC_RS01095	3.914983893	4.178662866
G_AZC_RS01100	0.806208673	0.800074202
G_AZC_RS01105	2.906309084	2.648030467
G_AZC_RS01115	1.537826299	1.359960752
G_AZC_RS01120	0.126139313	0.126404966
G_AZC_RS01125	0.117982972	0.117674446
G_AZC_RS01130	0.402151993	0.478451651
G_AZC_RS01135	0.188145547	0.175561906
G_AZC_RS01140	0.654059126	0.519040187
G_AZC_RS01145	0.713110085	0.68185315
G_AZC_RS01150	3.324848548	3.289471714
G_AZC_RS01155	1.478082688	1.63287877
G_AZC_RS01160	0.237796298	0.202632293
G_AZC_RS01165	0.037298442	0.034988467
G_AZC_RS01170	0.307609103	0.264618428
G_AZC_RS01175	0.685722241	0.791087811
G_AZC_RS01180	0.012703032	0.012142057
G_AZC_RS01185	2.222557142	2.310590501
G_AZC_RS01190	1.673242555	1.672443475
G_AZC_RS01195	0.151570559	0.162025618
G_AZC_RS01200	0.172556532	0.156986591
G_AZC_RS01205	1.393151762	1.112040013
G_AZC_RS01210	0.188001241	0.206535619
G_AZC_RS01215	0.121094354	0.106368633
G_AZC_RS01220	0.870789511	0.878391269
G_AZC_RS01225	1.164160173	1.299036625
G_AZC_RS01230	0.429853096	0.461305269
G_AZC_RS01235	1.858237697	1.97079555
G_AZC_RS01240	1.270268431	1.430430651
G_AZC_RS01245	3.699463901	4.248069623
G_AZC_RS01250	2.940781794	2.710186385
G_AZC_RS01255	0.061170677	0.080687206
G_AZC_RS01260	2.100019535	2.083061286
G_AZC_RS01265	0.01099191	0.003626277
G_AZC_RS01270	0.515663927	0.492051349
G_AZC_RS01275	1.752652402	1.834610466
G_AZC_RS01280	1.884557524	1.961261702
G_AZC_RS01285	2.376758843	2.025494342
G_AZC_RS01290	6.663645238	6.047934638
G_AZC_RS01295	0.338210169	0.300051224
G_AZC_RS01300	2.453557114	2.713376271
G_AZC_RS01305	0.35530383	0.332039072
G_AZC_RS01310	0.680592829	0.644895566
G_AZC_RS01315	0.535824394	0.583886825
G_AZC_RS01320	1.339155708	1.389232698
G_AZC_RS01325	0.499383393	0.470468042
G_AZC_RS01330	0.290923519	0.276635835
G_AZC_RS01335	1.930093656	2.05358337
G_AZC_RS01340	0.259968077	0.328513855
G_AZC_RS01345	0.774123189	0.731965549
G_AZC_RS01350	1.66746836	1.897312079
G_AZC_RS01355	0.537224202	0.486407212
G_AZC_RS01360	2.312968185	2.048910169
G_AZC_RS01370	2.85780834	3.451669766
G_AZC_RS01375	1.040598697	1.010012746
G_AZC_RS01380	2.702986168	3.025881769
G_AZC_RS01385	2.924485366	2.990556008
G_AZC_RS01390	0.006241612	0.011378436
G_AZC_RS01395	0.100444948	0.077818784
G_AZC_RS01400	1.430109493	0.640272228
G_AZC_RS01405	1.967911976	2.161108982
G_AZC_RS01410	3.126996614	2.999246894
G_AZC_RS01415	2.910461844	2.559094413
G_AZC_RS01420	1.187314758	1.083044495
G_AZC_RS01425	1.200069975	1.118358868
G_AZC_RS01430	1.498099833	1.930013424
G_AZC_RS01435	4.229969755	4.289877791
G_AZC_RS01440	3.674672746	3.628723844
G_AZC_RS01445	0.092828318	0.108368343
G_AZC_RS01450	3.995397496	3.673331253
G_AZC_RS01455	1.994912927	1.681545431
G_AZC_RS01460	0.201918707	0.191235268
G_AZC_RS01465	0.119794425	0.118484255
G_AZC_RS01470	2.863387176	2.537404574
G_AZC_RS01475	2.662167093	2.686412371
G_AZC_RS01480	4.741407537	4.534365533
G_AZC_RS01485	2.144850095	2.125671359
G_AZC_RS01490	0.365305457	0.355992274
G_AZC_RS01495	0.366571537	0.329470123
G_AZC_RS01500	1.270436477	1.284268517
G_AZC_RS01505	0.252925194	0.438544924
G_AZC_RS01510	0.462719939	0.494768396
G_AZC_RS01515	4.140329275	4.043260526
G_AZC_RS01520	0.019478054	0.022179608
G_AZC_RS01525	0.06629745	0.077254106
G_AZC_RS01530	0.013909284	0.013010035
G_AZC_RS01535	0.523210514	0.590891669
G_AZC_RS01540	2.85037515	2.465355003
G_AZC_RS01545	0.187208134	0.188527597
G_AZC_RS01550	0.017823722	0.017978731
G_AZC_RS01555	0.018256334	0.020146558
G_AZC_RS01560	0.018111745	0.015948263
G_AZC_RS01565	1.567827565	1.521058117
G_AZC_RS01570	0.225230026	0.24059895
G_AZC_RS01575	0.062039291	0.071635382
G_AZC_RS01585	0.099026262	0.108591351
G_AZC_RS01590	4.471109935	5.239449982
G_AZC_RS01595	1.340664694	1.67557593
G_AZC_RS01600	0.711429042	0.651502689
G_AZC_RS01605	1.61890146	2.137526999
G_AZC_RS01610	0.142590131	0.102985593
G_AZC_RS01615	0.060905007	0.096464102
G_AZC_RS01620	0.655806907	0.616671835
G_AZC_RS01625	0.485448969	0.554563728
G_AZC_RS01630	0.004516587	0.004207971
G_AZC_RS01635	0.018922999	0.017479229
G_AZC_RS01640	0.246023052	0.238051252
G_AZC_RS01645	0.073635116	0.09109629
G_AZC_RS01650	3.268857718	3.358300037
G_AZC_RS01655	2.158637635	2.088889069
G_AZC_RS01660	1.362112596	1.606178441
G_AZC_RS01665	0.226628771	0.200797777
G_AZC_RS01670	0.199856776	0.204621838
G_AZC_RS01675	0.695317925	0.67833901
G_AZC_RS01680	0.003128081	0.002818901
G_AZC_RS01685	0.096939428	0.091423931
G_AZC_RS01690	1.378911132	1.639834039
G_AZC_RS01695	0.616103816	0.5647595
G_AZC_RS01700	0.01864218	0.017469996
G_AZC_RS01705	3.207763577	2.86510626
G_AZC_RS01710	1.463722818	1.345610023
G_AZC_RS01715	2.232030702	1.991298469
G_AZC_RS01720	1.017405685	1.072264592
G_AZC_RS01725	0.203454476	0.225066846
G_AZC_RS01730	5.200382562	4.485819629
G_AZC_RS01735	0.94943421	0.920605839
G_AZC_RS01740	0.02085869	0.014056981
G_AZC_RS01745	0.146636882	0.146392966
G_AZC_RS01750	1.392950267	1.602205458
G_AZC_RS01755	0.075336846	0.055925141
G_AZC_RS01760	0.020755084	0.011679487
G_AZC_RS01765	0.019410481	0.004828789
G_AZC_RS01770	1.029128639	0.987103446
G_AZC_RS01775	1.975798245	2.047908651
G_AZC_RS01780	2.603383633	2.750876184
G_AZC_RS01785	2.91627683	2.73264424
G_AZC_RS01790	0.6761432	0.712307768
G_AZC_RS01795	0.056127576	0.065604983
G_AZC_RS01800	0.007675325	0.007221952
G_AZC_RS01805	0.039854541	0.056893531
G_AZC_RS01810	0.132319541	0.10395672
G_AZC_RS01815	0.092356936	0.126885227
G_AZC_RS01820	0.013025041	0.00871176
G_AZC_RS01825	0.020341385	0.016325877
G_AZC_RS01830	1.234293672	1.193143658
G_AZC_RS01835	0.54721956	0.534894614
G_AZC_RS01840	0.71978866	0.841077694
G_AZC_RS01845	0.97332309	1.07577284
G_AZC_RS01850	0.067595027	0.028252828
G_AZC_RS01870	0.055921452	0.058037178
G_AZC_RS01875	5.081163632	4.885690905
G_AZC_RS01880	0.052401329	0.051746002
G_AZC_RS01885	0.173510309	0.158293929
G_AZC_RS01890	0.010137124	0.009407133
G_AZC_RS01895	0.604843485	0.578515075
G_AZC_RS01900	0.464291344	0.56085449
G_AZC_RS01905	0.13114302	0.122228384
G_AZC_RS01910	1.456828871	1.240894812
G_AZC_RS01915	0.139307448	0.114676469
G_AZC_RS01920	0.981828464	1.057742191
G_AZC_RS01925	0.384059947	0.381469483
G_AZC_RS01930	3.121890117	3.163385801
G_AZC_RS01935	1.571492574	1.95273124
G_AZC_RS01940	1.778410744	1.624406717
G_AZC_RS01945	0.743345062	0.731680478
G_AZC_RS01950	1.076399319	1.019915238
G_AZC_RS01955	2.942135952	3.267616685
G_AZC_RS01960	0.032425528	0.02419418
G_AZC_RS01965	1.348247286	1.372460769
G_AZC_RS01970	0.158891695	0.205906543
G_AZC_RS01975	2.281062438	2.001569787
G_AZC_RS01980	0.811903766	0.867659861
G_AZC_RS01985	3.535503771	4.047618177
G_AZC_RS01990	2.764836539	2.239246548
G_AZC_RS01995	0.665091772	0.56555724
G_AZC_RS02000	2.025168555	1.933690042
G_AZC_RS02010	0.347394725	0.356794691
G_AZC_RS02015	0.292531272	0.246953137
G_AZC_RS02020	1.430420391	1.408958329
G_AZC_RS02025	0.118215288	0.117869324
G_AZC_RS02030	4.155301138	4.582653923
G_AZC_RS02035	1.729440281	1.951600899
G_AZC_RS02040	0.934336749	0.977003527
G_AZC_RS02045	0.245131018	0.233659578
G_AZC_RS02050	0.279546627	0.277532287
G_AZC_RS02055	0.232765857	0.3105706
G_AZC_RS02060	3.136813389	2.36828457
G_AZC_RS02065	4.941715406	4.076241151
G_AZC_RS02070	2.852377716	2.661429704
G_AZC_RS02075	1.876262325	1.766434885
G_AZC_RS02080	3.069631362	3.163302506
G_AZC_RS02085	1.027479414	0.924391494
G_AZC_RS02090	0.24256536	0.229687252
G_AZC_RS02095	1.593255945	1.575679042
G_AZC_RS02100	2.85886067	2.676766205
G_AZC_RS02105	4.335957822	3.985157997
G_AZC_RS02110	0.299222081	0.279731557
G_AZC_RS02115	1.688963578	1.2989531
G_AZC_RS02120	6.345447021	5.801304457
G_AZC_RS02125	1.329619791	1.096190086
G_AZC_RS02135	0.240075249	0.23338899
G_AZC_RS02140	0.115352317	0.104269402
G_AZC_RS02145	0.881733626	1.041323244
G_AZC_RS02150	0.76907265	0.824888833
G_AZC_RS02155	1.13032656	1.157834238
G_AZC_RS02160	0.033605573	0.024139212
G_AZC_RS02165	0.025603343	0.017013456
G_AZC_RS02170	0.313629605	0.321034061
G_AZC_RS02175	1.81629006	2.216438343
G_AZC_RS02180	1.254566178	1.186076333
G_AZC_RS02185	0.126202137	0.050375084
G_AZC_RS02190	0.331979688	0.327898062
G_AZC_RS02195	0.328798288	0.481550669
G_AZC_RS02200	0.106292535	0.098430841
G_AZC_RS02205	5.374441251	4.60848883
G_AZC_RS02210	1.687324515	1.776413546
G_AZC_RS02215	2.255615691	2.744138066
G_AZC_RS02220	1.033595821	1.094973822
G_AZC_RS02225	0.491476367	0.451195333
G_AZC_RS02230	2.988544034	3.063008231
G_AZC_RS02235	0.649926047	0.610029797
G_AZC_RS02240	0.380877904	0.392115918
G_AZC_RS02245	0.02259187	0.049400617
G_AZC_RS02250	0.023982752	0.022814046
G_AZC_RS02255	3.534668799	3.509020463
G_AZC_RS02260	0.921100537	0.766384905
G_AZC_RS02265	0.285259212	0.30508217
G_AZC_RS02270	0.030206561	0.014166656
G_AZC_RS02275	0.249022069	0.232105785
G_AZC_RS02280	1.148833746	1.421162143
G_AZC_RS02285	0.596949178	0.696204026
G_AZC_RS02290	0.118924895	0.110330856
G_AZC_RS02295	1.24088273	1.146768215
G_AZC_RS02300	0.685130535	1.158939061
G_AZC_RS02305	0.645497371	0.658741408
G_AZC_RS02310	0.815726035	0.647995861
G_AZC_RS02315	0.766686173	0.368254484
G_AZC_RS02320	3.035834648	2.699909319
G_AZC_RS02325	1.735692118	2.114759694
G_AZC_RS02330	0.125641329	0.128889747
G_AZC_RS02340	3.085341809	2.767152858
G_AZC_RS02345	1.242149033	1.162693826
G_AZC_RS02350	5.978234998	5.462781033
G_AZC_RS02355	1.803291715	1.725635533
G_AZC_RS02360	1.681185863	1.615434225
G_AZC_RS02365	0.251744877	0.269832844
G_AZC_RS02370	1.314377392	1.163854761
G_AZC_RS02375	0.349950246	0.358779249
G_AZC_RS02380	1.502837255	1.551065975
G_AZC_RS02385	0.164690957	0.168689387
G_AZC_RS02390	0.008407911	0.006538101
G_AZC_RS02395	0.025607919	0.02945158
G_AZC_RS02400	0.360863512	0.309741242
G_AZC_RS02405	0.005340086	0.002527561
G_AZC_RS02410	0.142007813	0.060865963
G_AZC_RS02415	2.310970185	2.022610405
G_AZC_RS02420	1.457368063	1.626859789
G_AZC_RS02425	1.55834895	1.71337956
G_AZC_RS02430	4.089513065	4.543957562
G_AZC_RS02435	6.193656159	6.197564861
G_AZC_RS02440	7.829276577	7.584010928
G_AZC_RS02445	10.24722581	8.5358104
G_AZC_RS02450	0.033541466	0.027406895
G_AZC_RS02455	0.134837606	0.136000313
G_AZC_RS02460	0.081595411	0.083251989
G_AZC_RS02465	0.031042863	0.032678931
G_AZC_RS02470	0.081906574	0.092779879
G_AZC_RS02475	1.936394593	2.101581795
G_AZC_RS02480	0.286872713	0.27464887
G_AZC_RS02485	0.666113957	0.597217269
G_AZC_RS02490	1.459595594	1.36237441
G_AZC_RS02495	1.219596423	1.378741141
G_AZC_RS02500	0.052135185	0.04391163
G_AZC_RS02505	0.162209814	0.182285037
G_AZC_RS02510	2.362372694	2.157165076
G_AZC_RS02515	2.649095728	2.498067021
G_AZC_RS02520	0.479863728	0.496164282
G_AZC_RS02525	0.380615023	0.349164983
G_AZC_RS02530	1.23285545	1.249592807
G_AZC_RS02535	1.445178087	1.386595166
G_AZC_RS02540	1.151567088	1.211778409
G_AZC_RS02545	0.101745118	0.088803937
G_AZC_RS02550	0.330241012	0.316436647
G_AZC_RS02555	0.066710383	0.052818983
G_AZC_RS02560	0.743911312	0.704411576
G_AZC_RS02570	0.620949653	0.684525382
G_AZC_RS02575	0.383051183	0.409928283
G_AZC_RS02580	0.907110645	1.120542533
G_AZC_RS02585	1.693741084	1.700777195
G_AZC_RS02590	0.21907861	0.220581691
G_AZC_RS02595	0.258546358	0.17740963
G_AZC_RS02600	0.981288586	0.973894722
G_AZC_RS02605	3.165825266	3.009430624
G_AZC_RS02610	0.836964788	1.156833044
G_AZC_RS02615	1.730915645	1.740150971
G_AZC_RS02620	3.350023133	3.963958199
G_AZC_RS02625	3.105366563	3.698161202
G_AZC_RS02630	0.470939907	0.566517439
G_AZC_RS02635	2.561842211	2.37194786
G_AZC_RS02640	3.137647991	3.105806451
G_AZC_RS02645	0.397742859	0.490335099
G_AZC_RS02650	0.144904183	0.157740094
G_AZC_RS02655	0.67905218	0.655356164
G_AZC_RS02660	0.767848094	0.690159147
G_AZC_RS02665	0.081756574	0.075352472
G_AZC_RS02670	0.140114802	0.155023297
G_AZC_RS02675	0.776074097	0.782758836
G_AZC_RS02680	0.012571419	0.009325429
G_AZC_RS02685	0.372385065	0.402227401
G_AZC_RS02690	1.419045232	1.296803158
G_AZC_RS02695	0.604377742	0.624474436
G_AZC_RS02700	0.70341976	0.611754741
G_AZC_RS02705	1.615484909	1.544595349
G_AZC_RS02710	0.172026063	0.171363221
G_AZC_RS02715	0.127149327	0.11504621
G_AZC_RS02720	1.040260512	1.004181855
G_AZC_RS02725	0.8324253	0.803922505
G_AZC_RS02730	0.07305125	0.1092099
G_AZC_RS02735	0.881118565	1.344818968
G_AZC_RS02740	1.886754805	1.784072921
G_AZC_RS02745	0.257996151	0.297609318
G_AZC_RS02750	0.137350437	0.177534454
G_AZC_RS02755	2.533338635	2.694685296
G_AZC_RS02760	0.042355257	0.041690511
G_AZC_RS02765	0.659989191	0.628406165
G_AZC_RS02770	0.604385947	0.54295794
G_AZC_RS02775	2.660402342	2.333297261
G_AZC_RS02780	0.070767806	0.077432815
G_AZC_RS02785	0.865654344	0.779755563
G_AZC_RS02790	3.161279845	2.647570648
G_AZC_RS02795	1.1796763	1.200820738
G_AZC_RS02800	1.490151725	1.412710951
G_AZC_RS02805	3.03535969	2.577216369
G_AZC_RS02810	0.572723391	0.582934477
G_AZC_RS02815	1.269359965	1.212981687
G_AZC_RS02820	0.22737277	0.233180305
G_AZC_RS02825	1.055367944	0.994544655
G_AZC_RS02830	0.01112568	0.008687065
G_AZC_RS02835	0.285494686	0.260101925
G_AZC_RS02845	0.757433891	0.830269035
G_AZC_RS02850	1.053485823	1.011771715
G_AZC_RS02855	1.896555523	1.821060777
G_AZC_RS02860	3.156310519	2.911621838
G_AZC_RS02865	1.957246415	1.590827129
G_AZC_RS02870	0.012596966	0.00650679
G_AZC_RS02875	0.825420239	0.786766686
G_AZC_RS02880	1.010455085	0.90184083
G_AZC_RS02885	0.638821994	0.692347764
G_AZC_RS02890	3.770693518	3.329957372
G_AZC_RS02895	0.150002483	0.349763388
G_AZC_RS02900	2.557194287	2.560783187
G_AZC_RS02905	1.023676444	1.044062725
G_AZC_RS02910	0.629058942	0.655280514
G_AZC_RS02915	3.399021683	3.205716475
G_AZC_RS02920	0.400583356	0.392923553
G_AZC_RS02925	0.997558267	1.012376772
G_AZC_RS02930	2.552779868	2.747763937
G_AZC_RS02935	1.600565796	1.540610892
G_AZC_RS02940	0.948731221	0.858138707
G_AZC_RS02945	0.724445343	0.692135724
G_AZC_RS02950	0.01043734	0.010794521
G_AZC_RS02955	0.204300259	0.213806897
G_AZC_RS02960	0.156944055	0.161289479
G_AZC_RS02965	0.011608933	0.01220427
G_AZC_RS02970	0.022122784	0.022720978
G_AZC_RS02975	0.007944685	0.002371781
G_AZC_RS02980	0.072429747	0.094535179
G_AZC_RS02985	1.348928529	1.243158025
G_AZC_RS02990	2.639614312	2.693403007
G_AZC_RS02995	0.354860585	0.433427541
G_AZC_RS03000	0.699702662	0.67788256
G_AZC_RS03005	2.571892881	2.528176633
G_AZC_RS03010	0.853173599	0.736788506
G_AZC_RS03015	1.073917709	1.020830711
G_AZC_RS03020	2.839185786	2.705028835
G_AZC_RS03025	4.779282259	4.057960669
G_AZC_RS03030	2.581851932	2.960315091
G_AZC_RS03035	1.309569973	1.237469262
G_AZC_RS03040	0.441951992	0.226483337
G_AZC_RS03045	4.611599149	4.264061201
G_AZC_RS03050	3.85602195	4.997260138
G_AZC_RS03055	5.405383277	7.668441003
G_AZC_RS03060	2.946999695	3.372208303
G_AZC_RS03065	3.704286092	3.68691458
G_AZC_RS03070	4.639552196	4.700225784
G_AZC_RS03075	1.685616402	2.298934818
G_AZC_RS03080	0.951527816	1.006140568
G_AZC_RS03085	2.172941919	1.950116919
G_AZC_RS03090	1.130505837	1.250967715
G_AZC_RS03095	1.20458499	1.205583669
G_AZC_RS03100	2.740969599	2.835216091
G_AZC_RS03105	2.227739919	2.59353749
G_AZC_RS03110	0.092494806	0.037242699
G_AZC_RS03115	0.070552691	0.019840728
G_AZC_RS03120	0.05986263	0.00647801
G_AZC_RS03125	0.075146309	0.033413736
G_AZC_RS03130	0.103844712	0.029821621
G_AZC_RS03135	1.232235712	0.94151829
G_AZC_RS03140	1.569825389	1.269686157
G_AZC_RS03145	0.086614569	0.15479818
G_AZC_RS03150	0.377409393	0.357832447
G_AZC_RS03155	0.54145252	0.549041851
G_AZC_RS03160	0.964334914	1.025692655
