G_AZC_RS18155	1.269320548	1.252210654	1.212824204
G_AZC_RS10365	0.539899288	0.808259348	0.631034012
G_AZC_RS15150	2.501224	2.792928159	3.480193355
G_AZC_RS12330	3.391532731	3.02299972	4.227864517
G_AZC_RS19330	0.845483267	0.845614812	2.359911122
G_AZC_RS13515	3.602566279	3.496538337	29.54824383
G_AZC_RS13510	0.992811554	1.154442697	10.35010576
G_AZC_RS18230	3.344697918	1.939360627	1.999486498
G_AZC_RS14475	0.393986949	0.474172033	0.544011752
G_AZC_RS14480	0.7327263	0.78148388	0.654550212
G_AZC_RS14465	0.435359417	0.474516154	0.416006958
G_AZC_RS14495	0.098455834	0.190960036	0.168620434
G_AZC_RS10460	4.559034445	2.260175739	4.000304273
G_AZC_RS09965	0.594498731	0.387277695	0.395866188
G_AZC_RS20600	0.490314692	0.568542977	0.444485607
G_AZC_RS21465	0.562657153	0.826936779	0.784091808
G_AZC_RS16255	0.937378933	0.983217262	0.907365408
G_AZC_RS14065	0.981180641	0.911617534	1.056392354
G_AZC_RS14060	0.927701495	1.094177119	0.809400514
G_AZC_RS23370	0.405011307	0.454932974	0.539173355
G_AZC_RS23350	0.415197121	0.299211106	0.418956985
G_AZC_RS00505	0.447365671	0.344208976	0.403622811
G_AZC_RS23285	0.363638428	0.596571966	0.585782971
G_AZC_RS23280	0.542988043	0.650935383	0.635326182
G_AZC_RS23345	0.273916865	0.392700876	0.484987249
G_AZC_RS18305	0.501041069	0.46200451	0.557411529
G_AZC_RS11505	0.973090035	0.775385266	0.862081451
G_AZC_RS20925	1.077547803	0.727236929	0.838640622
G_AZC_RS21310	1.357177636	1.061658225	1.834094708
G_AZC_RS00695	0.552106106	0.750905584	0.83211855
G_AZC_RS08595	0.672831325	0.766167032	0.770479502
G_AZC_RS02455	0.728701828	1.046352388	0.642070353
G_AZC_RS06940	0.642887262	0.416651089	0.540409953
G_AZC_RS18710	0.659610803	0.513400284	0.634872965
G_AZC_RS13100	0.926966913	0.966237748	0.969703223
G_AZC_RS20510	1.250707881	1.07995324	0.82245998
G_AZC_RS12485	0.547798588	0.527076496	0.312545331
G_AZC_RS12490	0.335057147	0.404684948	0.388996172
G_AZC_RS15630	2.20924085	2.228731844	2.14500985
G_AZC_RS12055	1.608483564	1.092515818	1.346875132
G_AZC_RS01160	2.936660861	1.677693459	1.557121464
G_AZC_RS06535	1.588507037	1.371862795	2.087691218
G_AZC_RS15445	0.212435107	0.158885125	0.262151314
G_AZC_RS22450	2.615079447	1.977039273	1.897743171
G_AZC_RS23925	1.344750511	1.218223726	1.29413605
G_AZC_RS24115	0.629319376	0.399401387	0.597736955
G_AZC_RS07420	0.673678083	0.956971202	0.65298333
G_AZC_RS06785	0.023332303	0.319598219	0.246878732
G_AZC_RS22390	1.569696042	1.376912503	2.614734682
G_AZC_RS07435	1.322035449	1.359969911	1.016697382
G_AZC_RS12125	0.705029547	0.773576235	1.361671509
G_AZC_RS17785	2.092643017	2.819106213	2.520512162
G_AZC_RS06790	0.231663389	0.237650771	0.263785436
G_AZC_RS06800	0.075157735	0.0523847	0.061348176
G_AZC_RS07425	0.549426014	0.912632574	0.59089032
G_AZC_RS07430	0.93738708	1.030895061	0.755625025
G_AZC_RS20890	0.278361376	0.348390176	0.397993017
G_AZC_RS00845	0.316510966	0.326467331	0.390537822
G_AZC_RS20895	0.236255585	0.26047073	0.207136289
G_AZC_RS20885	0.573562887	0.634233449	0.525088386
G_AZC_RS17935	0.219199729	0.275668196	0.299164987
G_AZC_RS03780	1.792875889	1.8149752	1.745644521
G_AZC_RS01135	2.095301736	1.269931683	1.653212275
G_AZC_RS10780	1.851804652	1.602195528	2.47261348
G_AZC_RS09505	1.03458869	1.278268254	1.334397489
G_AZC_RS17880	0.589399997	0.253853805	0.420850416
G_AZC_RS09495	0.310438046	0.448722828	0.369445009
G_AZC_RS18930	0.825540613	1.690063119	1.973854263
G_AZC_RS05490	1.341276275	1.037323602	0.949333573
G_AZC_RS21375	1.170206655	1.244997799	1.01626632
G_AZC_RS05485	1.240346742	1.322683594	1.366669427
G_AZC_RS15800	2.173782689	1.499613536	1.543049378
G_AZC_RS20010	0.092717904	0.093412294	0.056217089
G_AZC_RS12895	0.659865509	1.05089771	0.662621874
G_AZC_RS12910	1.143028454	0.627090005	0.79117195
G_AZC_RS03725	0.770876488	0.704049884	0.951915863
G_AZC_RS24015	1.010573417	1.427985501	0.850862567
G_AZC_RS23525	0.620738222	0.698425108	0.799888013
G_AZC_RS07370	12.83196713	9.923870873	1.752166707
G_AZC_RS12420	0.749278941	0.738902539	0.932922393
G_AZC_RS04685	0.519943654	0.704811431	0.757697243
G_AZC_RS22260	0.491010243	0.566253095	0.625702084
G_AZC_RS04830	1.015992229	1.08538152	1.095197109
G_AZC_RS06265	3.382557625	3.368696972	4.207015181
G_AZC_RS15420	0.44975082	0.435723558	0.564640293
G_AZC_RS09395	1.19025831	1.279759694	1.066480928
G_AZC_RS20620	0.687112561	0.698165984	0.617676713
G_AZC_RS06510	0.547960066	0.676391895	0.681591044
G_AZC_RS12200	0.943896547	0.634767965	0.737185294
G_AZC_RS16005	1.185794577	0.675003081	0.727698132
G_AZC_RS18335	2.041827985	1.371443933	1.597371698
G_AZC_RS18340	1.388655972	1.303922879	1.423697
G_AZC_RS14610	3.320942616	2.435722539	3.042024159
G_AZC_RS03625	0.800449325	0.757082045	0.915030884
G_AZC_RS00140	0.478264297	0.505580026	0.524668112
G_AZC_RS03895	0.803575662	0.571622674	0.61993893
G_AZC_RS16330	0.265590548	0.104050327	0.091650745
G_AZC_RS16335	0.182980284	0.247132636	0.275679023
G_AZC_RS12470	1.324630183	1.045956729	1.46243444
G_AZC_RS00685	0.548544921	0.433451794	0.543981695
G_AZC_RS17370	0.878703874	1.346059818	0.765080267
G_AZC_RS19090	1.97584522	1.788987621	1.536721717
G_AZC_RS22485	1.75414652	1.240355954	1.33666686
G_AZC_RS09200	0.823846776	0.820468165	0.378069879
G_AZC_RS09195	1.062514952	1.020988208	0.724304325
G_AZC_RS13475	6.81031052	4.973294704	9.97072963
G_AZC_RS02540	0.964926111	1.332578241	0.962320788
G_AZC_RS18210	0.512288782	0.703739554	0.408717875
G_AZC_RS07605	0.449950205	0.257963922	0.182540752
G_AZC_RS11610	1.1474767	0.998922579	1.266390377
G_AZC_RS18645	0.725979035	1.136356137	1.067590335
G_AZC_RS01700	1.061087313	0.565361429	0.446597997
G_AZC_RS10695	0.286013396	0.247214399	0.290703928
G_AZC_RS21645	0.59605533	0.812015909	0.870774988
G_AZC_RS06400	0.893652696	0.782372115	0.677223149
G_AZC_RS12820	1.636528175	1.104207234	1.07936919
G_AZC_RS00790	1.424076992	1.446610512	1.096327127
G_AZC_RS22590	0.482577196	0.507497679	0.36205336
G_AZC_RS14510	0.906304373	0.736445296	0.837343503
G_AZC_RS13830	2.138116465	1.287565783	2.045001935
G_AZC_RS10190	0.750018012	0.766037932	0.74918228
G_AZC_RS06540	0.857292015	0.946753548	1.405926429
G_AZC_RS23320	0.942355784	1.447111744	1.691754445
G_AZC_RS22555	0.866715745	1.478885808	0.81537089
G_AZC_RS07855	1.617949074	2.011568913	1.047307895
G_AZC_RS06210	0.260167268	0.390641136	1.815748851
G_AZC_RS19295	0.511333842	0.361437935	0.482813386
G_AZC_RS19300	0.619156662	0.486875495	0.686255717
G_AZC_RS19290	0.803538828	0.640136538	0.786611444
G_AZC_RS19285	0.584284769	0.422105825	0.543528917
G_AZC_RS08210	0.579897175	0.747585118	0.639583653
G_AZC_RS12290	2.270366708	1.747593756	2.158435985
G_AZC_RS09275	0.711235262	0.657173184	0.752090381
G_AZC_RS09935	1.240372131	1.729245152	0.379594123
G_AZC_RS23770	0.798989583	0.995047962	0.967420634
G_AZC_RS10900	0.565815475	0.810513504	0.737762122
G_AZC_RS10905	0.714073892	0.912862541	1.020605883
G_AZC_RS20805	2.754112585	1.233289728	2.207349904
G_AZC_RS20820	4.802287994	3.504166918	4.027749675
G_AZC_RS17455	0.26849876	0.140886638	0.13573328
G_AZC_RS17460	0.307866604	0.253735799	0.304595135
G_AZC_RS17485	0.231976369	0.327701792	0.405589835
G_AZC_RS17465	0.523880853	0.453596978	0.554797858
G_AZC_RS07085	0.67577772	0.677064686	1.055519743
G_AZC_RS07680	0.971910543	0.689318608	0.862023412
G_AZC_RS07235	0.701431773	0.653213598	0.723160289
G_AZC_RS17950	0.563968354	0.475282583	0.554528578
G_AZC_RS00160	0.300251567	0.292340951	0.333769393
G_AZC_RS14290	0.988245254	0.539439843	0.214322069
G_AZC_RS02090	0.58351802	0.550963378	0.718453207
G_AZC_RS07445	1.272403298	0.718352235	0.820071296
G_AZC_RS02200	0.935217944	0.603692622	0.970617351
G_AZC_RS02195	1.142783188	0.527085287	0.807154511
G_AZC_RS02190	0.892612614	0.518806239	0.759111564
G_AZC_RS21970	0.858875236	1.447040651	0.991037002
G_AZC_RS05100	2.998525831	3.07338957	3.846314376
G_AZC_RS05095	3.060832845	3.858892802	3.525913823
G_AZC_RS18220	0.766250024	0.880836391	0.987555005
G_AZC_RS22160	0.615555804	0.866210839	0.762354167
G_AZC_RS10370	0.503974127	0.759790016	0.580124142
G_AZC_RS10375	0.669785363	1.028901459	0.519581403
G_AZC_RS25145	1.46431451	1.690755879	1.874847673
G_AZC_RS00525	0.86932106	0.757138558	1.058317049
G_AZC_RS01630	0.777056911	0.331389886	0.186739243
G_AZC_RS14870	0.688892134	0.907415569	0.983394143
G_AZC_RS23245	0.828113895	0.661614156	0.837144906
G_AZC_RS20025	0.429774324	0.546455943	0.430725143
G_AZC_RS15355	1.375754396	1.764031673	1.864326911
G_AZC_RS01555	0.804445194	0.550696343	0.336302151
G_AZC_RS20230	0.285231742	0.312262735	0.349560101
G_AZC_RS20205	0.516673464	0.551271469	0.822863161
G_AZC_RS20250	0.202023854	0.361002426	0.289408015
G_AZC_RS18955	1.052250591	1.064945373	1.269805746
G_AZC_RS18950	1.133287937	0.931972994	1.186029255
G_AZC_RS20195	0.753534348	0.642984311	1.083965469
G_AZC_RS20225	0.720505299	0.650036952	0.724578041
G_AZC_RS11670	1.262744995	1.398632571	1.262455038
G_AZC_RS20200	0.380454823	0.528920056	0.671422649
G_AZC_RS23480	0.41011255	0.433549743	0.557224758
G_AZC_RS20215	0.300123532	0.439465233	0.668163083
G_AZC_RS20240	0.351930711	0.427224782	0.286810342
G_AZC_RS20210	0.508781605	0.498571633	0.946827262
G_AZC_RS11680	1.561485602	0.989747426	1.158539545
G_AZC_RS01190	0.831099983	0.928808994	0.713186895
G_AZC_RS03480	0.145964002	0.083738957	0.194362288
G_AZC_RS09475	0.620375561	1.251023434	0.599547369
G_AZC_RS04745	1.152288929	0.975914952	1.196766838
G_AZC_RS22410	2.078409466	0.8436463	1.538056968
G_AZC_RS14015	1.989102753	2.745091582	3.847573038
G_AZC_RS18195	0.975598959	1.562400028	1.257260705
G_AZC_RS22290	1.078934097	1.289107298	1.237242108
G_AZC_RS23690	1.336684329	1.010852209	0.955118607
G_AZC_RS01325	1.331964114	1.676781134	0.796962243
G_AZC_RS01320	0.846907407	1.563980247	0.802347651
G_AZC_RS22015	0.504339861	0.510626906	0.527779246
G_AZC_RS23830	0.586043624	0.573632146	0.312381346
G_AZC_RS15740	0.782334884	0.949397125	0.837855805
G_AZC_RS19895	0.192639755	0.298099323	0.405490879
G_AZC_RS11900	1.036141953	1.137326564	1.262119114
G_AZC_RS06140	0.591308727	0.790374215	0.741970099
G_AZC_RS17940	0.825308161	0.656811383	0.839376783
G_AZC_RS00590	0.646483138	0.545776169	0.385551351
G_AZC_RS18835	0.58810995	0.634323215	0.620339896
G_AZC_RS10635	0.701169165	0.760874431	0.555370169
G_AZC_RS12105	4.395974488	2.243018805	5.222680557
G_AZC_RS04180	0.704710476	0.514624872	0.691218563
G_AZC_RS07280	0.925538628	0.891227818	1.206644946
G_AZC_RS07265	0.623068239	1.189646653	0.759193482
G_AZC_RS18885	2.245681738	1.888717683	1.988327668
G_AZC_RS09035	0.555817073	0.501623143	0.678567496
G_AZC_RS09025	0.642816583	0.456448239	0.661900511
G_AZC_RS09040	0.688608293	0.459585524	0.672118461
G_AZC_RS09050	0.759280858	0.569834647	0.481524888
G_AZC_RS20560	0.630477854	0.892487421	0.749079548
G_AZC_RS16560	0.46697388	0.926794958	0.633790325
G_AZC_RS23900	0.616016757	0.864097764	0.875242425
